MovieID,Title,Studio,Runtime,Rating,ReleaseDate,ProductionBudget
9471,The Swan,Synergetic Distribution,91.0,Not Rated,2018-08-10,
9472,Cielo,Juno Films,78.0,Not Rated,2018-08-15,
9473,Crazy Rich Asians,Warner Bros.,120.0,PG-13,2018-08-15,30000000.0
9474,A Whale of a Tale,,97.0,Not Rated,2018-08-17,
9475,Alpha,Sony Pictures,96.0,PG-13,2018-08-17,51000000.0
9476,Blaze,Sundance Selects,129.0,NR,2018-08-17,12000000.0
9477,Down a Dark Hall,Lionsgate,96.0,PG-13,2018-08-17,4000000.0
9478,"Juliet, Naked",Lionsgate,97.0,Not Rated,2018-08-17,20750000.0
9479,Memoir of War,Music Box Films,127.0,Not Rated,2018-08-17,
9480,Mile 22,STX Entertainment,94.0,R,2018-08-17,35000000.0
9481,Minding the Gap,Magnolia Pictures,93.0,Not Rated,2018-08-17,1000000.0
9482,Puppet Master: The Littlest Reich,RLJE Films,90.0,Not Rated,2018-08-17,10000000.0
9483,Songwriter,Abramorama,84.0,NR,2018-08-17,1000000.0
9484,The Wife,Sony Pictures,100.0,R,2018-08-17,12000000.0
9485,To All the Boys I've Loved Before,Netflix,99.0,TV-14,2018-08-17,
9486,We the Animals,The Orchard,94.0,R,2018-08-17,12000000.0
9487,"The Night Is Short, Walk On Girl",GKIDS,92.0,PG-13,2018-08-21,
9488,John McEnroe: In the Realm of Perfection,Oscilloscope Laboratories,95.0,Not Rated,2018-08-22,
9489,A.X.L.,Sony Pictures,98.0,PG,2018-08-24,10000000.0
9490,Arizona,RLJ Entertainment,85.0,TV-MA,2018-08-24,10500000.0
9491,Blue Iguana,Screen Media Films,100.0,Not Rated,2018-08-24,18000000.0
9492,Crime + Punishment,Hulu,112.0,Not Rated,2018-08-24,1000000.0
9493,Makala,Les Films du Losange,96.0,Not Rated,2018-08-24,1000000.0
9494,Papillon,Bleecker Street,133.0,R,2018-08-24,12000000.0
9495,Searching,Sony Pictures,102.0,PG-13,2018-08-24,880000.0
9496,Support the Girls,Magnolia Pictures,90.0,Not Rated,2018-08-24,18000000.0
9497,The Bookshop,CDI Films,113.0,PG,2018-08-24,12000000.0
9498,The Happytime Murders,STX Entertainment,91.0,R,2018-08-24,40000000.0
9499,What Keeps You Alive,IFC Midnight,98.0,NR,2018-08-24,10000000.0
9500,Operation Finale,Metro-Goldwyn-Mayer,122.0,PG-13,2018-08-29,20000000.0
9501,Active Measures,Super LTD,109.0,PG-13,2018-08-31,1000000.0
9502,Destination Wedding,Ascot Elite Entertainment Group,90.0,R,2018-08-31,20750000.0
9503,Kin,Lionsgate,102.0,PG-13,2018-08-31,30000000.0
9504,Let the Corpses Tan,Kino Lorber,92.0,Not Rated,2018-08-31,
9505,Pick of the Litter,Sundance Selects,81.0,NR,2018-08-31,1000000.0
9506,Reprisal,Lionsgate,89.0,R,2018-08-31,60000000.0
9507,The Little Stranger,20th Century Fox,111.0,R,2018-08-31,12000000.0
9508,Bisbee '17,4th Row Films,112.0,Not Rated,2018-09-05,1000000.0
9509,Five Fingers For Marseilles,Uncork'd Entertainment,120.0,Not Rated,2018-09-07,30000000.0
9510,Hal,Oscilloscope,90.0,Not Rated,2018-09-07,1000000.0
9511,I Am Not a Witch,Film Movement,93.0,Not Rated,2018-09-07,12000000.0
9512,Kusama - Infinity,Magnolia Pictures,76.0,Not Rated,2018-09-07,1000000.0
9513,Peppermint,STX Entertainment,101.0,R,2018-09-07,25000000.0
9514,Sierra Burgess Is a Loser,Netflix,105.0,PG-13,2018-09-07,
9515,The Apparition,Music Box Films,144.0,Not Rated,2018-09-07,17000000.0
9516,The Nun,Warner Bros.,96.0,R,2018-09-07,22000000.0
9517,Slice,A24,83.0,R,2018-09-10,18000000.0
9518,A Simple Favor,Lionsgate,117.0,R,2018-09-14,20000000.0
9519,American Chaos,Sony Pictures,90.0,R,2018-09-14,1000000.0
9520,Bel Canto,Screen Media Films,100.0,,2018-09-14,12000000.0
9521,Don't Leave Home,,86.0,Not Rated,2018-09-14,10000000.0
9522,Final Score,Saban Films,104.0,Not Rated,2018-09-14,60000000.0
9523,"Hale County This Morning, This Evening",Cinema Guild,76.0,Not Rated,2018-09-14,1000000.0
9524,I Think We're Alone Now,Momentum Pictures,93.0,Not Rated,2018-09-14,12000000.0
9525,Lizzie,Roadside Attractions,105.0,R,2018-09-14,12000000.0
9526,Mandy,RLJE Films,121.0,Not Rated,2018-09-14,6000000.0
9527,Museo,Vitagraph Films,128.0,Not Rated,2018-09-14,12000000.0
9528,Rodents of Unusual Size,Tilapia Film,71.0,Not Rated,2018-09-14,
9529,Science Fair,National Geographic Channel,90.0,PG,2018-09-14,1000000.0
9530,The Children Act,Entertainment One,105.0,R,2018-09-14,12000000.0
9531,The Land of Steady Habits,Netflix,98.0,TV-MA,2018-09-14,
9532,The Predator,20th Century Fox,107.0,R,2018-09-14,88000000.0
9533,The Public Image Is Rotten,Abramorama,105.0,NR,2018-09-14,1000000.0
9534,Unbroken: Path to Redemption,Pure Flix Entertainment,98.0,PG-13,2018-09-14,6000000.0
9535,Where Hands Touch,Vertical Entertainment,122.0,Not Rated,2018-09-14,12000000.0
9536,White Boy Rick,Sony Pictures,111.0,R,2018-09-14,30000000.0
9537,Garry Winogrand: All Things are Photographable,Greenwich Entertainment,90.0,Not Rated,2018-09-19,1000000.0
9538,A Happening of Monumental Proportions,Great Point Media,81.0,R,2018-09-21,18000000.0
9539,Assassination Nation,Neon,108.0,Not Rated,2018-09-21,7000000.0
9540,Colette,Bleecker Street,111.0,Not Rated,2018-09-21,12000000.0
9541,Fahrenheit 11/9,GathrFilms,128.0,R,2018-09-21,5000000.0
9542,Jane Fonda in Five Acts,Home Box Office (HBO),133.0,TV-14,2018-09-21,
9543,Life Itself,Amazon Studios,117.0,R,2018-09-21,12000000.0
9544,"Love, Gilda",Magnolia Pictures,88.0,Not Rated,2018-09-21,1000000.0
9545,Quincy,Netflix,124.0,,2018-09-21,
9546,Tea with the Dames,IFC Films,84.0,NR,2018-09-21,
9547,The House with a Clock in Its Walls,Universal Pictures,105.0,PG,2018-09-21,40000000.0
9548,The Last Suit,Walt Disney,91.0,Not Rated,2018-09-21,
9549,The Sisters Brothers,Annapurna Pictures,121.0,R,2018-09-21,38000000.0
9550,The Song of Sway Lake,The Orchard,100.0,Not Rated,2018-09-21,12000000.0
9551,306 Hollywood,,94.0,Not Rated,2018-09-28,1000000.0
9552,All About Nina,The Orchard,97.0,R,2018-09-28,12000000.0
9553,Bad Reputation,Magnolia Pictures,93.0,Not Rated,2018-09-28,1000000.0
9554,Black '47,IFC Films,100.0,R,2018-09-28,12000000.0
9555,Free Solo,Periscoop Film,100.0,Not Rated,2018-09-28,1000000.0
9556,Hell Fest,CBS Films,89.0,R,2018-09-28,5500000.0
9557,Hold the Dark,Netflix,125.0,TV-MA,2018-09-28,21000000.0
9558,Little Women,Pure Flix Entertainment,112.0,PG-13,2018-09-28,42000000.0
9559,MATANGI/MAYA/M.I.A.,Abramorama,96.0,Not Rated,2018-09-28,1000000.0
9560,Monsters and Men,,96.0,Not Rated,2018-09-28,12000000.0
9561,Night School,Universal Pictures,111.0,PG-13,2018-09-28,29000000.0
9562,Smallfoot,Warner Bros.,96.0,PG,2018-09-28,80000000.0
9563,The Old Man & the Gun,20th Century Fox,93.0,PG-13,2018-09-28,
9564,A Crooked Somebody,Vertical Entertainment,102.0,Not Rated,2018-10-05,21000000.0
9565,A Star Is Born,Warner Bros.,136.0,R,2018-10-05,36000000.0
9566,Heavy Trip,Doppelganger Releasing,92.0,Not Rated,2018-10-05,
9567,Loving Pablo,Universal Pictures,123.0,R,2018-10-05,12000000.0
9568,Private Life,Netflix,123.0,Not Rated,2018-10-05,12000000.0
9569,Studio 54,Zeitgeist Films,98.0,NR,2018-10-05,1000000.0
9570,The Great Buster: A Celebration,Cohen Media Group,102.0,Not Rated,2018-10-05,
9571,The Hate U Give,20th Century Fox,133.0,PG-13,2018-10-05,23000000.0
9572,Venom,Sony Pictures,112.0,PG-13,2018-10-05,116000000.0
9573,22 July,Netflix,143.0,Not Rated,2018-10-10,
9574,Liyana,Abramorama,77.0,NR,2018-10-10,1000000.0
9575,The Happy Prince,Sony Pictures,105.0,R,2018-10-10,13000000.0
9576,After Everything,Good Deed Entertainment,95.0,Not Rated,2018-10-12,18000000.0
9577,Apostle,Netflix,130.0,TV-MA,2018-10-12,
9578,Bad Times at the El Royale,20th Century Fox,141.0,R,2018-10-12,32000000.0
9579,Beautiful Boy,Amazon Studios,120.0,R,2018-10-12,25000000.0
9580,First Man,Universal Pictures,141.0,PG-13,2018-10-12,60000000.0
9581,Goosebumps 2: Haunted Halloween,Sony Pictures,90.0,PG,2018-10-12,35000000.0
9582,I Still See You,Lionsgate,98.0,PG-13,2018-10-12,21000000.0
9583,Sadie,,96.0,Not Rated,2018-10-12,12000000.0
9584,The Kindergarten Teacher,Netflix,96.0,Not Rated,2018-10-12,2400000.0
9585,The Oath,Roadside Attractions,93.0,R,2018-10-12,10500000.0
9586,The Sentence,HBO Films,85.0,TV-PG,2018-10-12,
9587,Thunder Road,,92.0,Not Rated,2018-10-12,12000000.0
9588,Watergate,,260.0,Not Rated,2018-10-12,
9589,An Evening with Beverly Luff Linn,Picturehouse Entertainment,108.0,Not Rated,2018-10-19,20750000.0
9590,Can You Ever Forgive Me?,20th Century Fox,106.0,R,2018-10-19,10000000.0
9591,Caniba,Grasshopper Film,92.0,NR,2018-10-19,1000000.0
9592,Galveston,Les Bookmakers,91.0,Not Rated,2018-10-19,60000000.0
9593,Halloween,Universal Pictures,106.0,R,2018-10-19,10000000.0
9594,Mid90s,A24,85.0,R,2018-10-19,12000000.0
9595,On Her Shoulders,Oscilloscope Laboratories,95.0,Not Rated,2018-10-19,1000000.0
9596,The Guilty,Magnolia Pictures,85.0,Not Rated,2018-10-19,21000000.0
9597,The Price of Everything,HBO Documentary,98.0,TV-14,2018-10-19,1000000.0
9598,The Waldheim Waltz,Menemsha Films,93.0,Not Rated,2018-10-19,
9599,What They Had,Bleecker Street Media,101.0,R,2018-10-19,12000000.0
9600,Wildlife,IFC Films,105.0,Not Rated,2018-10-19,12000000.0
9601,Life and Nothing More,CFI Releasing,114.0,Not Rated,2018-10-24,
9602,Dovlatov,Netflix,126.0,Not Rated,2018-10-25,12000000.0
9603,1985,Wolfe Releasing,85.0,Not Rated,2018-10-26,12000000.0
9604,A Bread Factory Part One: For the Sake of Gold,E.D. Distribution,122.0,,2018-10-26,18000000.0
9605,A Bread Factory Part Two: Walk With Me a While,E.D. Distribution,120.0,Not Rated,2018-10-26,18000000.0
9606,Border,Neon,110.0,R,2018-10-26,
9607,Burning,Well Go USA Entertainment,148.0,Not Rated,2018-10-26,
9608,Don't Go,IFC Films,91.0,NR,2018-10-26,21000000.0
9609,Hunter Killer,Lionsgate,122.0,R,2018-10-26,40000000.0
9610,Johnny English Strikes Again,Universal Pictures,89.0,PG,2018-10-26,30000000.0
9611,London Fields,Paladin,118.0,R,2018-10-26,8000000.0
9612,"Monrovia, Indiana",Zipporah Films,143.0,Not Rated,2018-10-26,1000000.0
9613,Shirkers,Netflix,97.0,Not Rated,2018-10-26,1000000.0
9614,Suspiria,Amazon Studios,152.0,R,2018-10-26,20000000.0
9615,Viper Club,Roadside Attractions,109.0,R,2018-10-26,12000000.0
9616,A Private War,Aviron Pictures,110.0,Not Rated,2018-11-02,12000000.0
9617,Bodied,,120.0,Not Rated,2018-11-02,18000000.0
9618,Bohemian Rhapsody,20th Century Fox,134.0,PG-13,2018-11-02,55000000.0
9619,Boy Erased,Universal Pictures,115.0,R,2018-11-02,11000000.0
9620,In Search of Greatness,AOS (Art of Sport),77.0,PG-13,2018-11-02,1000000.0
9621,Maria by Callas,Sony Pictures,119.0,PG,2018-11-02,1000000.0
9622,Nobody's Fool,Paramount Pictures,110.0,R,2018-11-02,19000000.0
9623,Prospect,Gunpowder & Sky,98.0,Not Rated,2018-11-02,21000000.0
9624,Searching for Ingmar Bergman,Oscilloscope,99.0,Not Rated,2018-11-02,
9625,The Grief of Others,E.D. Distribution,103.0,Not Rated,2018-11-02,12000000.0
9626,The Nutcracker and the Four Realms,Walt Disney,99.0,PG,2018-11-02,132900000.0
9627,The Other Side of the Wind,Netflix,122.0,Not Rated,2018-11-02,12000000.0
9628,They'll Love Me When I'm Dead,Netflix,98.0,TV-MA,2018-11-02,
9629,Unlovable,Orion Classics,80.0,Not Rated,2018-11-02,18000000.0
9630,The Front Runner,Sony Pictures,113.0,R,2018-11-06,12000000.0
9631,Chef Flynn,Kino Lorber,82.0,Not Rated,2018-11-09,1000000.0
9632,El Angel,20th Century Fox,118.0,Not Rated,2018-11-09,12000000.0
9633,Here and Now,AMBI Group,91.0,Not Rated,2018-11-09,12000000.0
9634,In a Relationship,Vertical Entertainment,92.0,TV-MA,2018-11-09,18000000.0
9635,Infinite Football,Capricci Films,70.0,NR,2018-11-09,
9636,Outlaw King,Netflix,121.0,Not Rated,2018-11-09,120000000.0
9637,Overlord,Paramount Pictures,110.0,R,2018-11-09,38000000.0
9638,Postcards from London,Strand Releasing,90.0,Not Rated,2018-11-09,12000000.0
9639,The Ballad of Buster Scruggs,Netflix,133.0,Not Rated,2018-11-09,30000000.0
9640,The Girl in the Spider's Web,Sony Pictures,117.0,R,2018-11-09,43000000.0
9641,The Grinch,Universal Pictures,86.0,PG,2018-11-09,
9642,The Long Dumb Road,The Film Arcade,90.0,R,2018-11-09,18000000.0
9643,The New Romantic,Elevation Pictures,82.0,Not Rated,2018-11-09,20750000.0
9644,Weightless,Paladin,93.0,R,2018-11-09,12000000.0
9645,Shoah: Four Sisters,Cohen Media Group,273.0,Not Rated,2018-11-14,1000000.0
9646,Anchor and Hope,Wolfe Releasing,113.0,Not Rated,2018-11-16,
9647,At Eternity's Gate,CBS Films,111.0,PG-13,2018-11-16,12000000.0
9648,Cam,Netflix,94.0,TV-MA,2018-11-16,
9649,Fantastic Beasts: The Crimes of Grindelwald,Warner Bros.,134.0,PG-13,2018-11-16,200000000.0
9650,Green Book,Universal Pictures,130.0,PG-13,2018-11-16,23000000.0
9651,Instant Family,Paramount Pictures,118.0,PG-13,2018-11-16,48000000.0
9652,Jinn,Orion Classics,92.0,Not Rated,2018-11-16,21000000.0
9653,Jonathan,Well Go USA Entertainment,95.0,Not Rated,2018-11-16,12000000.0
9654,Mobile Homes,Dark Star Pictures,105.0,Not Rated,2018-11-16,12000000.0
9655,Of Fathers and Sons,Kino Lorber,99.0,Not Rated,2018-11-16,
9656,The Clovehitch Killer,IFC Midnight,109.0,NR,2018-11-16,21000000.0
9657,Under The Wire,Abramorama,95.0,R,2018-11-16,1000000.0
9658,Widows,20th Century Fox,129.0,R,2018-11-16,40000000.0
9659,Creed II,Metro-Goldwyn-Mayer,130.0,PG-13,2018-11-21,50000000.0
9660,Ralph Breaks the Internet,Walt Disney,111.0,PG,2018-11-21,175000000.0
9661,Robin Hood,Lionsgate,116.0,PG-13,2018-11-21,210000000.0
9662,Roma,Netflix,135.0,Not Rated,2018-11-21,15000000.0
9663,The Christmas Chronicles,Netflix,104.0,TV-PG,2018-11-22,
9664,Amazing Grace,Neon,87.0,,2018-11-23,12000000.0
9665,Becoming Astrid,Music Box Films,123.0,Not Rated,2018-11-23,
9666,Shoplifters,Magnolia Pictures,121.0,Not Rated,2018-11-23,
9667,The Cleaners,,88.0,Not Rated,2018-11-23,1000000.0
9668,The Favourite,20th Century Fox,119.0,R,2018-11-23,15000000.0
9669,The Great Buddha+,,102.0,Not Rated,2018-11-23,
9670,Mowgli: Legend of the Jungle,Netflix,104.0,PG-13,2018-11-29,60000000.0
9671,Anna and the Apocalypse,Odeon,93.0,R,2018-11-30,27000000.0
9672,Bathtubs Over Broadway,Universal Pictures,87.0,PG-13,2018-11-30,1000000.0
9673,Ghostbox Cowboy,Dark Star Pictures,90.0,Not Rated,2018-11-30,18000000.0
9674,Happy as Lazzaro,Netflix,125.0,Not Rated,2018-11-30,
9675,Mirai,GKIDS,98.0,PG,2018-11-30,
9676,People's Republic of Desire,,95.0,Not Rated,2018-11-30,1000000.0
9677,Sicilian Ghost Story,Strand Releasing,122.0,Not Rated,2018-11-30,12000000.0
9678,The Mercy,Lionsgate,112.0,Not Rated,2018-11-30,12000000.0
9679,The Possession of Hannah Grace,Sony Pictures,86.0,R,2018-11-30,6000000.0
9680,The World Is Yours,,94.0,TV-MA,2018-11-30,
9681,Elliot: The Littlest Reindeer,Screen Media Films,89.0,PG,2018-12-01,72250000.0
9682,Tyrel,Magnolia Pictures,86.0,Not Rated,2018-12-05,12000000.0
9683,Clara's Ghost,Orion Classics,92.0,Not Rated,2018-12-06,18000000.0
9684,Tito and the Birds,Shout! Factory,73.0,,2018-12-06,
9685,Back Roads,Samuel Goldwyn Films,101.0,Not Rated,2018-12-07,21000000.0
9686,Ben Is Back,Roadside Attractions,103.0,R,2018-12-07,13000000.0
9687,Divide and Conquer: The Story of Roger Ailes,Magnolia Pictures,107.0,Not Rated,2018-12-07,1000000.0
9688,Dumplin',Netflix,110.0,PG-13,2018-12-07,13000000.0
9689,Mary Queen of Scots,Universal Pictures,124.0,R,2018-12-07,25000000.0
9690,Swimming with Men,IFC Films,96.0,NR,2018-12-07,18000000.0
9691,The American Meme,Netflix,98.0,Not Rated,2018-12-07,
9692,The Party's Just Beginning,The Orchard,91.0,Not Rated,2018-12-07,12000000.0
9693,Vox Lux,Neon,114.0,Not Rated,2018-12-07,27000000.0
9694,Once Upon a Deadpool,20th Century Fox,119.0,PG-13,2018-12-12,
9695,Never-Ending Man: Hayao Miyazaki,GKIDS,70.0,Not Rated,2018-12-13,
9696,Bird Box,Netflix,124.0,Not Rated,2018-12-14,19800000.0
9697,Capernaum,Sony Pictures,126.0,R,2018-12-14,
9698,Dead Souls,Grasshopper Film,495.0,Not Rated,2018-12-14,
9699,If Beale Street Could Talk,Angel Films,119.0,R,2018-12-14,12000000.0
9700,Mortal Engines,Universal Pictures,128.0,PG-13,2018-12-14,100000000.0
9701,Spider-Man: Into the Spider-Verse,Sony Pictures,117.0,PG,2018-12-14,
9702,The House That Jack Built,IFC Films,152.0,R,2018-12-14,21000000.0
9703,The Mule,Warner Bros.,116.0,R,2018-12-14,50000000.0
9704,The Quake,Magnet Releasing,106.0,Not Rated,2018-12-14,
9705,They Shall Not Grow Old,Fathom Events,99.0,Not Rated,2018-12-17,1000000.0
9706,Mary Poppins Returns,Walt Disney,130.0,PG,2018-12-19,130000000.0
9707,All Is True,Sony Pictures,101.0,PG-13,2018-12-21,12000000.0
9708,American Renegades,Asmik Ace Entertainment,106.0,PG-13,2018-12-21,
9709,Aquaman,Warner Bros.,143.0,PG-13,2018-12-21,160000000.0
9710,Bumblebee,Paramount Pictures,114.0,PG-13,2018-12-21,102000000.0
9711,Cold War,Amazon Studios,89.0,R,2018-12-21,20000000.0
9712,Second Act,STX Entertainment,103.0,PG-13,2018-12-21,15700000.0
9713,Welcome To Marwen,Universal Pictures,116.0,PG-13,2018-12-21,45000000.0
9714,Destroyer,Annapurna Pictures,121.0,R,2018-12-25,9000000.0
9715,Holmes & Watson,Sony Pictures,90.0,PG-13,2018-12-25,42000000.0
9716,On the Basis of Sex,Universal Pictures,120.0,PG-13,2018-12-25,20000000.0
9717,Vice,Annapurna Pictures,132.0,R,2018-12-25,60000000.0
9718,Stan & Ollie,Sony Pictures,98.0,PG,2018-12-28,10000000.0
9719,Escape Room,Sony Pictures,99.0,PG-13,2019-01-04,9000000.0
9720,Rust Creek,IFC Midnight,108.0,R,2019-01-04,750000.0
9721,State Like Sleep,"Orchard, The",104.0,Not Rated,2019-01-04,
9722,The Vanishing,Saban Films,107.0,R,2019-01-04,21000000.0
9723,A Dog's Way Home,Sony Pictures,96.0,PG,2019-01-11,61000000.0
9724,Ashes in the Snow,Vertical Entertainment,98.0,Not Rated,2019-01-11,12000000.0
9725,Buffalo Boys,Samuel Goldwyn Films,102.0,Not Rated,2019-01-11,30000000.0
9726,Donbass,,121.0,Not Rated,2019-01-11,12000000.0
9727,Perfect Strangers (Perfectos Desconocidos),Pantelion Films,97.0,Not Rated,2019-01-11,
9728,Pledge,IFC Midnight,77.0,NR,2019-01-11,10000000.0
9729,Replicas,Entertainment Studios Motion Pictures,107.0,PG-13,2019-01-11,30000000.0
9730,The Aspern Papers,Cohen Media Group,90.0,R,2019-01-11,12000000.0
9731,The Upside,STX Entertainment,126.0,PG-13,2019-01-11,37500000.0
9732,Touch Me Not,Kino Lorber,123.0,Not Rated,2019-01-11,1000000.0
9733,The Heiresses,Distrib Films,98.0,Not Rated,2019-01-16,
9734,What Is Democracy?,Zeitgeist Films,107.0,Not Rated,2019-01-16,1000000.0
9735,All These Small Moments,Orion Classics,100.0,Not Rated,2019-01-17,12000000.0
9736,Adult Life Skills,Screen Media Films,96.0,TV-MA,2019-01-18,18000000.0
9737,An Acceptable Loss,IFC Films,102.0,R,2019-01-18,21000000.0
9738,Close,Netflix,94.0,TV-MA,2019-01-18,
9739,Don't Come Back from the Moon,Brainstorm Media,82.0,Not Rated,2019-01-18,12000000.0
9740,Egg,Gravitas Ventures,90.0,Not Rated,2019-01-18,
9741,Fyre,Netflix,97.0,TV-MA,2019-01-18,
9742,Glass,Universal Pictures,129.0,PG-13,2019-01-18,20000000.0
9743,The Standoff at Sparrow Creek,RLJ Entertainment,88.0,Not Rated,2019-01-18,21000000.0
9744,West of Sunshine,Uncork'd Entertainment,78.0,Not Rated,2019-01-18,12000000.0
9745,King of Thieves,StudioCanal,108.0,R,2019-01-25,12000000.0
9746,Never Look Away,Sony Pictures,189.0,R,2019-01-25,
9747,Polar,Netflix,118.0,TV-MA,2019-01-25,
9748,Serenity,Aviron Pictures,106.0,R,2019-01-25,39000000.0
9749,The Image Book,Kino Lorber,84.0,Not Rated,2019-01-25,
9750,The Invisibles,Albatros Film,110.0,Not Rated,2019-01-25,
9751,The Kid Who Would Be King,20th Century Fox,120.0,PG,2019-01-25,59000000.0
9752,The Wild Pear Tree,The Cinema Guild,188.0,Not Rated,2019-01-30,
9753,Arctic,Bleecker Street,98.0,PG-13,2019-02-01,12000000.0
9754,Daughter of Mine,Strand Releasing,97.0,Not Rated,2019-02-01,
9755,Miss Bala,Sony Pictures,104.0,PG-13,2019-02-01,15000000.0
9756,Piercing,,81.0,R,2019-02-01,10000000.0
9757,Then Came You,Dutch FilmWorks (DFW),97.0,Not Rated,2019-02-01,18000000.0
9758,Velvet Buzzsaw,Netflix,113.0,R,2019-02-01,21000000.0
9759,"Berlin, I Love You",Saban Films,120.0,R,2019-02-08,12000000.0
9760,Cold Pursuit,Lionsgate,119.0,R,2019-02-08,60000000.0
9761,Everybody Knows,Universal Pictures,133.0,R,2019-02-08,
9762,High Flying Bird,Netflix,90.0,TV-MA,2019-02-08,
9763,Holiday,Breaking Glass Pictures,93.0,Not Rated,2019-02-08,12000000.0
9764,Lords of Chaos,Arrow Films,118.0,R,2019-02-08,21000000.0
9765,The Gospel of Eureka,Kino Lorber,75.0,Not Rated,2019-02-08,1000000.0
9766,The LEGO Movie 2: The Second Part,Warner Bros.,107.0,PG,2019-02-08,99000000.0
9767,The Man Who Killed Hitler and Then The Bigfoot,Eagle Films,98.0,Not Rated,2019-02-08,
9768,The Prodigy,Orion Pictures,92.0,R,2019-02-08,6000000.0
9769,The Wandering Earth,CMC Pictures Holdings,125.0,Not Rated,2019-02-08,
9770,To Dust,Good Deed Entertainment,105.0,R,2019-02-08,12000000.0
9771,Under the Eiffel Tower,The Orchard,87.0,Not Rated,2019-02-08,20750000.0
9772,Untogether,Freestyle Digital Media,98.0,R,2019-02-08,12000000.0
9773,What Men Want,Paramount Pictures,117.0,R,2019-02-08,20000000.0
9774,Birds of Passage,Interior13 Cine,125.0,Not Rated,2019-02-13,
9775,Isn't It Romantic,Warner Bros.,89.0,PG-13,2019-02-13,31000000.0
9776,Alita: Battle Angel,20th Century Fox,122.0,PG-13,2019-02-14,170000000.0
9777,Fighting with My Family,United Artists,108.0,PG-13,2019-02-14,11000000.0
9778,Happy Death Day 2U,Universal Pictures,100.0,PG-13,2019-02-14,9000000.0
9779,Donnybrook,IFC Films,101.0,NR,2019-02-15,12000000.0
9780,Hotel by the River,Cinema Guild,96.0,Not Rated,2019-02-15,
9781,Patrick,Screen Media Films,94.0,TV-14,2019-02-15,18000000.0
9782,"Ruben Brandt, Collector",Sony Pictures,96.0,R,2019-02-15,
9783,Sorry Angel,Strand Releasing,132.0,Not Rated,2019-02-15,
9784,The Breaker Upperers,Netflix,90.0,Not Rated,2019-02-15,18000000.0
9785,How to Train Your Dragon: The Hidden World,20th Century Fox,104.0,PG,2019-02-22,129000000.0
9786,Paddleton,Netflix,89.0,TV-MA,2019-02-22,12000000.0
9787,The Changeover,Vertical Entertainment,95.0,Not Rated,2019-02-22,12000000.0
9788,The Competition,,121.0,Not Rated,2019-02-22,20750000.0
9789,The Iron Orchard,Santa Rita Film Co.,112.0,R,2019-02-22,12000000.0
9790,Wrestle,Oscilloscope,96.0,Not Rated,2019-02-22,1000000.0
9791,Styx,Film Movement,94.0,Not Rated,2019-02-27,12000000.0
9792,Apollo 11,Neon,93.0,Not Rated,2019-03-01,1000000.0
9793,Climax,A24,97.0,Not Rated,2019-03-01,12000000.0
9794,Giant Little Ones,Mongrel Media,93.0,R,2019-03-01,12000000.0
9795,Greta,Universal Pictures,98.0,R,2019-03-01,21000000.0
9796,Mapplethorpe,Samuel Goldwyn Films,102.0,Not Rated,2019-03-01,12000000.0
9797,Saint Judy,Forefront Media Group,106.0,Not Rated,2019-03-01,12000000.0
9798,Sharkwater Extinction,Freestyle Digital Media,85.0,Not Rated,2019-03-01,1000000.0
9799,The Boy Who Harnessed the Wind,Netflix,113.0,TV-PG,2019-03-01,12000000.0
9800,The Hole in the Ground,A24,90.0,R,2019-03-01,
9801,The Wedding Guest,IFC Films,97.0,NR,2019-03-01,21000000.0
9802,Transit,Music Box Films,101.0,Not Rated,2019-03-01,12000000.0
9803,Tyler Perry's A Madea Family Funeral,Lionsgate,109.0,PG-13,2019-03-01,20000000.0
9804,Woman at War,Magnolia Pictures,101.0,Not Rated,2019-03-01,
9805,Triple Frontier,Netflix,125.0,Not Rated,2019-03-06,115000000.0
9806,3 Faces,Kino Lorber,100.0,Not Rated,2019-03-08,
9807,An Elephant Sitting Still,Kimstim Films,230.0,Not Rated,2019-03-08,
9808,Babylon,Kino Lorber,95.0,Not Rated,2019-03-08,
9809,Black Mother,Grasshopper Film,77.0,NR,2019-03-08,1000000.0
9810,Captain Marvel,Walt Disney,123.0,PG-13,2019-03-08,175000000.0
9811,Gloria Bell,A24,102.0,R,2019-03-08,12000000.0
9812,I'm Not Here,Gravitas Ventures,81.0,Not Rated,2019-03-08,12000000.0
9813,Police Story 2 (1988),Janus Films,101.0,PG-13,2019-03-08,
9814,The Kid,Lionsgate,100.0,R,2019-03-08,7000000.0
9815,Two Plains & a Fancy,Factory 13,90.0,,2019-03-08,
9816,Ash Is Purest White,Cohen Media Group,136.0,Not Rated,2019-03-15,
9817,Captive State,Universal Pictures,109.0,PG-13,2019-03-15,25000000.0
9818,Combat Obscura,Oscilloscope,70.0,Not Rated,2019-03-15,1000000.0
9819,Finding Steve McQueen,Momentum Pictures,91.0,R,2019-03-15,60000000.0
9820,Five Feet Apart,Lionsgate,116.0,PG-13,2019-03-15,7000000.0
9821,Girl,Netflix,105.0,Not Rated,2019-03-15,1750000.0
9822,Knife + Heart,,102.0,Not Rated,2019-03-15,
9823,Nancy Drew and the Hidden Staircase,Warner Bros.,89.0,PG,2019-03-15,17000000.0
9824,Never Grow Old,Phoenicia Pictures,100.0,R,2019-03-15,30000000.0
